Date,JPM_Close,Dividend,VIX_Close,Treasury_3M,Treasury_10Y,log_return,rolling_vol_21,annual_dividend,div_yield,yield_slope,rate_momentum,vix_jpm_corr,sentiment_score
2021-10-06,150.71896362304688,0.0,21.0,0.04,1.53,0.0021321587212151105,0.015146839852840384,4.6,0.030520379714823093,1.49,-0.010000000000000009,-0.03334223571224126,0.45350175132275333
2021-10-07,151.67311096191406,0.0,19.540000915527344,0.05,1.58,0.006310684608586476,0.01505870677533333,4.6,0.030328381681015856,1.53,0.050000000000000044,-0.11666075088834982,0.39762731078068086
2021-10-08,151.78909301757812,0.0,18.770000457763672,0.05,1.61,0.0007643921370796591,0.015070675041465748,4.6,0.030305207762637405,1.56,0.030000000000000027,-0.20572526873591587,0.36815924792211774
2021-10-11,148.59669494628906,0.0,20.0,0.055,1.6,-0.02125612061636299,0.0156900730088583,4.6,0.030956273971387387,1.5450000000000002,-0.010000000000000009,-0.21763975789894568,0.4152315625696871
2021-10-12,147.45529174804688,0.0,19.850000381469727,0.06,1.59,-0.007710867718839526,0.015572193839525508,4.6,0.03119589636606534,1.53,-0.010000000000000009,-0.24893954234102514,0.4094910488556456
2021-10-13,143.5673828125,0.0,18.63999938964844,0.05,1.56,-0.0267205314154307,0.016254957229803805,3.7,0.02577187051485243,1.51,-0.030000000000000027,-0.27315154660026286,0.36318408250724765
2021-10-14,145.76995849609375,0.0,16.860000610351562,0.05,1.52,0.015225260738623023,0.016493720683843097,3.7,0.02538245903458325,1.47,-0.040000000000000036,-0.3344291587238063,0.29506319324332864
2021-10-15,148.56996154785156,0.0,16.299999237060547,0.05,1.59,0.01902621647018595,0.016900057457536758,3.7,0.02490409206176109,1.54,0.07000000000000006,-0.41915528126530216,0.27363183498550514
2021-10-18,148.51641845703125,0.0,16.309999465942383,0.06,1.59,-0.0003604547027646783,0.016871467775764204,3.7,0.024913070476921605,1.53,0.0,-0.4418812208388387,0.2740145456323869
2021-10-19,150.31768798828125,0.0,15.699999809265137,0.05,1.65,0.012055460255977255,0.0151382000620331,3.7,0.024614535052511263,1.5999999999999999,0.05999999999999983,-0.31814451599636756,0.2506697436320431
2021-10-20,152.34194946289062,0.0,15.489999771118164,0.05,1.65,0.013376687264706278,0.015204768209513777,3.7,0.024287466538566862,1.5999999999999999,0.0,-0.19862360871445328,0.24263300253400732
2021-10-21,151.14700317382812,0.0,15.010000228881836,0.06,1.68,-0.007874767458615622,0.015147861014559533,3.7,0.024479479727062655,1.6199999999999999,0.030000000000000027,-0.22734357683103884,0.22426332945123767
2021-10-22,153.18014526367188,0.0,15.43000030517578,0.06,1.66,0.01336175460758604,0.013808316353063543,3.7,0.024154566465719954,1.5999999999999999,-0.020000000000000018,-0.361521145695673,0.2403368116473091
2021-10-25,152.43112182617188,0.0,15.239999771118164,0.06,1.64,-0.0049018149390458446,0.013787146432919194,3.7,0.024273258345624295,1.5799999999999998,-0.020000000000000018,-0.4809139213356953,0.23306545534574077
2021-10-26,152.84129333496094,0.0,15.979999542236328,0.06,1.63,0.0026872506997008593,0.012893752015157453,3.7,0.02420811757913633,1.5699999999999998,-0.010000000000000009,-0.5163456460761351,0.2613853862636587
2021-10-27,149.65782165527344,0.0,16.979999542236328,0.06,1.54,-0.02104858530563076,0.013738693710934379,3.7,0.024723064648920906,1.48,-0.08999999999999986,-0.49229149897714186,0.29965557501672496
2021-10-28,151.91387939453125,0.0,16.530000686645508,0.06,1.57,0.014962278090684055,0.01407437176546498,3.7,0.024355904903138142,1.51,0.030000000000000027,-0.47593538819131326,0.2824340338746005
2021-10-29,151.4947967529297,0.0,16.260000228881836,0.05,1.55,-0.002762497852324177,0.013678529736316196,3.7,0.024423281058518913,1.5,-0.020000000000000018,-0.3851192117818296,0.27210106539257045
2021-11-01,151.41452026367188,0.0,16.40999984741211,0.05,1.58,-0.0005300364606005531,0.012992011548764256,3.7,0.02443622971929544,1.53,0.030000000000000027,-0.3660357908157185,0.27784157910661195
2021-11-02,152.01199340820312,0.0,16.030000686645508,0.05,1.56,0.0039381787009814895,0.012997221928944053,3.7,0.024340184725189812,1.51,-0.020000000000000018,-0.33197880447017264,0.2632989394980674
2021-11-03,152.06549072265625,0.0,15.100000381469728,0.05,1.6,0.0003518663353717351,0.012539723511601281,3.7,0.024331621740189716,1.55,0.040000000000000036,-0.40164206395278884,0.22770765227858109
2021-11-04,150.06800842285156,0.0,15.4399995803833,0.04,1.53,-0.013222707238251535,0.012884263245706832,3.7,0.024655488127585383,1.49,-0.07000000000000006,-0.47017726986753205,0.2407194857968948
2021-11-05,149.85401916503906,0.0,16.479999542236328,0.05,1.45,-0.001426966174138587,0.012798936717231226,3.7,0.024690695789247208,1.4,-0.08000000000000007,-0.569195645800525,0.28052048064019186
2021-11-08,150.754638671875,0.0,17.219999313354492,0.06,1.51,0.005991991102087914,0.012876880873828581,3.7,0.024543191722632397,1.45,0.06000000000000005,-0.6513154014111961,0.30884041155810976
2021-11-09,149.61325073242188,0.0,17.780000686645508,0.04,1.46,-0.007599969727445555,0.012087662164890904,3.7,0.02473042983751033,1.42,-0.050000000000000044,-0.6859193261001835,0.33027176981593326
2021-11-10,149.47055053710938,0.0,18.729999542236328,0.05,1.56,-0.0009542489799530092,0.011952245832244626,3.7,0.024754040088193784,1.51,0.10000000000000009,-0.6458482271738284,0.36662840533459085
2021-11-11,149.461669921875,0.0,17.65999984741211,0.05,1.57,-5.9415577373026254e-05,0.010185343888679506,3.7,0.024755510907472293,1.52,0.010000000000000009,-0.5063553773013197,0.32567931504794473
2021-11-12,148.79286193847656,0.0,16.290000915527344,0.05,1.58,-0.004484821070371386,0.009798362921311112,3.7,0.024866784278468213,1.53,0.010000000000000009,-0.5244842540817664,0.2732491973332156
2021-11-15,148.52536010742188,0.0,16.489999771118164,0.05,1.63,-0.001799431608287234,0.008892290450063782,3.7,0.024911570639007053,1.5799999999999998,0.04999999999999982,-0.5379876873260891,0.2809031912870736
2021-11-16,147.45529174804688,0.0,16.3700008392334,0.05,1.63,-0.007230695755671729,0.0090309621224211,3.7,0.025092351424878645,1.5799999999999998,0.0,-0.5109345774346812,0.27631080951367726
2021-11-17,146.66165161132812,0.0,17.110000610351562,0.05,1.6,-0.005396778940365674,0.00862709277514083,3.7,0.02522813536701105,1.55,-0.029999999999999805,-0.535810816806305,0.3046307404315952
2021-11-18,145.39540100097656,0.0,17.59000015258789,0.05,1.59,-0.008671309480805432,0.00809301894124907,3.7,0.02544784755588761,1.54,-0.010000000000000009,-0.5570150614252888,0.32300041351436487
2021-11-19,143.49600219726562,0.0,17.90999984741211,0.05,1.54,-0.013149759060556914,0.008354854397240978,3.7,0.025784690467638025,1.49,-0.050000000000000044,-0.6112621314193482,0.3352468622362113
2021-11-22,146.5546417236328,0.0,19.170000076293945,0.05,1.63,0.02109116440657447,0.009213486450837855,3.7,0.02524655620923505,1.5799999999999998,0.08999999999999986,-0.6148384517501606,0.3834673088244258
2021-11-23,150.05911254882812,0.0,19.3799991607666,0.06,1.67,0.02363096015886979,0.01075534116204602,3.7,0.024656949765686824,1.6099999999999999,0.040000000000000036,-0.4776053394057067,0.39150401342516544
2021-11-24,148.88206481933594,0.0,18.579999923706055,0.06,1.64,-0.007874818869147239,0.010833397961693355,3.7,0.024851885312645566,1.5799999999999998,-0.030000000000000027,-0.43521047816384956,0.36088789162054935
2021-11-26,144.3966522216797,0.0,28.6200008392334,0.06,1.48,-0.030590439125810776,0.011857057057297149,3.7,0.02562386276324267,1.42,-0.15999999999999992,-0.5472677361362909,0.7451206217387385
2021-11-29,143.77247619628906,0.0,22.959999084472656,0.06,1.52,-0.004332018526372236,0.01123210623011863,3.7,0.025735106592644896,1.46,0.040000000000000036,-0.6166276306730896,0.5285112862413589
2021-11-30,141.63232421875,0.0,27.190000534057617,0.05,1.43,-0.014997590014131906,0.011552463430840968,3.7,0.02612397996297356,1.38,-0.09000000000000008,-0.7167114023424077,0.690394240142719
2021-12-01,140.79409790039062,0.0,31.1200008392334,0.06,1.43,-0.005935909064821903,0.011550093005532457,3.7,0.02627951068387601,1.3699999999999999,0.0,-0.7877299809477252,0.8407960936214041
2021-12-02,143.75462341308594,0.0,27.950000762939453,0.05,1.44,0.02080931750963172,0.012627165961689063,3.7,0.025738302617007797,1.39,0.010000000000000009,-0.7977049224212646,0.7194795923544004
2021-12-03,141.15081787109375,0.0,30.670000076293945,0.06,1.35,-0.018278893011156278,0.013052338883173545,3.7,0.026213096429799167,1.29,-0.08999999999999986,-0.8233143193655431,0.8235744794846874
2021-12-06,142.8183135986328,0.0,27.18000030517578,0.06,1.43,0.011744339148900712,0.01326231912310625,3.7,0.025907041658524525,1.3699999999999999,0.07999999999999985,-0.8256730907529763,0.6900115294958373
2021-12-07,144.9673614501953,0.0,21.88999938964844,0.06,1.48,0.014935335464682039,0.013789890814673756,3.7,0.025522986436303213,1.42,0.050000000000000044,-0.81666615513034,0.4875621959547129
2021-12-08,143.3087615966797,0.0,19.899999618530273,0.07,1.52,-0.011507149033579923,0.013838168456823093,3.7,0.02581837955178956,1.45,0.040000000000000036,-0.7867614595860328,0.41140452909546205
2021-12-09,143.0858612060547,0.0,21.579999923706055,0.06,1.49,-0.0015565965132362117,0.013787631641290907,3.7,0.025858599646485788,1.43,-0.030000000000000027,-0.7691255627351121,0.47569845787974807
2021-12-10,142.51512145996094,0.0,18.690000534057617,0.06,1.48,-0.003996768502146467,0.013790707895714351,3.7,0.02596215729317889,1.42,-0.010000000000000009,-0.7212801665422993,0.36509763574165616
2021-12-13,140.82083129882812,0.0,20.309999465942383,0.05,1.42,-0.011959727241325607,0.013939071254376156,3.7,0.026274521786825943,1.3699999999999999,-0.06000000000000005,-0.6552944452322002,0.4270953006446518
2021-12-14,141.8998260498047,0.0,21.88999938964844,0.05,1.44,0.007632975954560127,0.0141170773817206,3.7,0.026074732457398195,1.39,0.020000000000000018,-0.6111971625805545,0.4875621959547129
2021-12-15,140.8386688232422,0.0,19.290000915527344,0.06,1.47,-0.007506315753642529,0.014162649017535629,3.7,0.026271194061367045,1.41,0.030000000000000027,-0.5087989021095178,0.38805976359241434
2021-12-16,143.04124450683594,0.0,20.56999969482422,0.05,1.44,0.015517969251738102,0.014646885994955932,3.7,0.025866665329685224,1.39,-0.030000000000000027,-0.4546520811487294,0.4370455584798001
2021-12-17,139.78643798828125,0.0,21.56999969482422,0.05,1.41,-0.023017196802885977,0.015371247336524379,3.7,0.02646894829890567,1.3599999999999999,-0.030000000000000027,-0.37468958592195717,0.47531574723286635
2021-12-20,137.2718048095703,0.0,22.8700008392334,0.07,1.43,-0.018152877938056512,0.015703827188550457,3.7,0.02695382351192081,1.3599999999999999,0.020000000000000018,-0.30980235592163174,0.5250670364086077
2021-12-21,139.1890106201172,0.0,21.010000228881836,0.07,1.48,0.013869861031566327,0.015913587014706534,3.7,0.02658255837523163,1.41,0.050000000000000044,-0.26741163825848097,0.45388446196963506
2021-12-22,139.73297119140625,0.0,18.6299991607666,0.08,1.46,0.0039004545815052726,0.015118293536147796,3.7,0.026479076258471162,1.38,-0.020000000000000018,-0.15683128091452855,0.3628013718603658
2021-12-23,140.23231506347656,0.0,17.959999084472656,0.08,1.5,0.0035671879771629646,0.013991620919449714,3.7,0.026384788686724486,1.42,0.040000000000000036,-0.0019069837619717087,0.3371603424760277
2021-12-27,141.03488159179688,0.0,17.68000030517578,0.06,1.48,0.005706806310898299,0.014079571414570134,3.7,0.026234644637126468,1.42,-0.020000000000000018,0.2106811306371832,0.3264447363417082
2021-12-28,141.46292114257812,0.0,17.540000915527344,0.06,1.49,0.0030303943903683384,0.012565124047082044,3.7,0.026155263655773316,1.43,0.010000000000000009,0.12141697253852587,0.3210869332745484
2021-12-29,141.39157104492188,0.0,16.950000762939453,0.05,1.55,-0.0005045003783944612,0.012541769742982755,3.7,0.026168462325271594,1.5,0.06000000000000005,0.1142347566368714,0.298507516070672
2021-12-30,141.3202362060547,0.0,17.329999923706055,0.05,1.52,-0.0005046470543606335,0.0121125837558868,3.7,0.02618167149540526,1.47,-0.030000000000000027,0.11336188801145133,0.31305015567921657
2021-12-31,141.20431518554688,0.0,17.219999313354492,0.06,1.52,-0.0008206085201581608,0.012040682587402207,3.7,0.026203165215865284,1.46,0.0,0.18802302102211702,0.30884041155810976
2022-01-03,144.19158935546875,0.0,16.600000381469727,0.09,1.63,0.020935011508465443,0.012051498195616243,3.7,0.02566030388137663,1.5399999999999998,0.10999999999999988,-0.026409065414773936,0.28511293540818033
2022-01-04,149.65782165527344,0.0,16.90999984741211,0.08,1.66,0.03720860235132352,0.013770408550734869,3.7,0.024723064648920906,1.5799999999999998,0.030000000000000027,-0.1700515729249292,0.29697667348314505
2022-01-05,146.92178344726562,1.0,19.729999542236328,0.09,1.71,-0.018451139477796016,0.014352486557456794,3.8000000000000003,0.025864102046950225,1.6199999999999999,0.050000000000000044,-0.2557897504352902,0.4048985940876571
2022-01-06,148.48268127441406,0.0,19.61000061035156,0.1,1.73,0.010567967248559294,0.014176334452386115,3.8000000000000003,0.02559221026576923,1.63,0.020000000000000018,-0.2888874112380362,0.4003062123142606
2022-01-07,149.95388793945312,0.0,18.760000228881836,0.1,1.76,0.009859506071109284,0.013988689664919196,3.8000000000000003,0.025341123542820886,1.66,0.030000000000000027,-0.28362916461810966,0.367776537275236
2022-01-10,150.09739685058594,0.0,19.399999618530273,0.13,1.78,0.0009565626234589889,0.013966050326286741,3.8000000000000003,0.025316894761224278,1.65,0.020000000000000018,-0.2589334266801876,0.3922694347189289
2022-01-11,150.2499237060547,0.0,18.40999984741211,0.12,1.75,0.0010156699137393078,0.013896105318984062,3.8000000000000003,0.025291194206755328,1.63,-0.030000000000000027,-0.2712868729960562,0.3543819566127444
2022-01-12,151.1021270751953,0.0,17.6200008392334,0.12,1.74,0.005655880812427521,0.013504709575035447,3.8000000000000003,0.025148553985007416,1.62,-0.010000000000000009,-0.2960180184017097,0.32414854545501004
2022-01-13,150.91372680664062,0.0,20.309999465942383,0.12,1.7,-0.0012476185641983378,0.013503114058642122,3.8000000000000003,0.025179949368481103,1.58,-0.040000000000000036,-0.19637760094772133,0.4270953006446518
2022-01-14,141.63804626464844,0.0,19.190000534057617,0.13,1.78,-0.063433494404371,0.019739854009095552,3.8000000000000003,0.026828949566981182,1.65,0.08000000000000007,-0.19375828828940003,0.38423273011818926
2022-01-18,135.69947814941406,0.0,22.790000915527344,0.17,1.87,-0.04283211226526095,0.02151318364659941,3.8000000000000003,0.028003055367802888,1.7000000000000002,0.09000000000000008,-0.3274135673866447,0.5220054242281461
2022-01-19,133.60032653808594,0.0,23.850000381469727,0.17,1.83,-0.015590015966874997,0.02121820251283753,3.8000000000000003,0.028443044253463858,1.6600000000000001,-0.040000000000000036,-0.44332641417618485,0.5625718038679105
2022-01-20,132.46109008789062,0.0,25.59000015258789,0.18,1.83,-0.008563762661121462,0.020958305368920512,3.8000000000000003,0.02868766969589804,1.6500000000000001,0.0,-0.5341945129413932,0.6291619235388947
2022-01-21,130.14663696289062,0.0,28.850000381469727,0.17,1.75,-0.01762715118024942,0.02091542710900065,3.8000000000000003,0.029197834755296165,1.58,-0.08000000000000007,-0.6495426795097651,0.7539227476332416
2022-01-24,130.02996826171875,0.0,29.899999618530273,0.2,1.75,-0.0008968424266366028,0.020860138112742933,3.8000000000000003,0.02922403235807551,1.55,0.0,-0.7298738004501685,0.7941064166261242
2022-01-25,131.44740295410156,0.0,31.15999984741211,0.2,1.78,0.010841845091218417,0.02104170785531609,3.8000000000000003,0.028908901314139115,1.58,0.030000000000000027,-0.7731102378055931,0.8423268632143388
2022-01-26,132.69427490234375,0.0,31.959999084472656,0.19,1.85,0.009441003174905867,0.021135252289949974,3.8000000000000003,0.02863725660203959,1.6600000000000001,0.07000000000000006,-0.7952666326825027,0.8729429850189548
2022-01-27,130.3529510498047,0.0,30.489999771118164,0.2,1.81,-0.01780201769098338,0.02133083944514476,3.8000000000000003,0.02915162234070261,1.61,-0.040000000000000036,-0.8285095745791855,0.8166858338300007
2022-01-28,131.51913452148438,0.0,27.65999984741211,0.19,1.78,0.008906571147354842,0.021503788754033228,3.8000000000000003,0.028893134172649604,1.59,-0.030000000000000027,-0.8548767794713452,0.7083812025786069
2022-01-31,133.3042755126953,0.0,24.829999923706055,0.24,1.79,0.013481950332700533,0.021813833673406766,3.8000000000000003,0.02850621246306616,1.55,0.010000000000000009,-0.8698802634618568,0.6000765713272133
2022-02-01,135.59181213378906,0.0,21.959999084472656,0.2,1.81,0.017014690154920693,0.022237056824103183,3.8000000000000003,0.02802529105703317,1.61,0.020000000000000018,-0.8778828444664529,0.49024109748829264
2022-02-02,134.50637817382812,0.0,22.09000015258789,0.2,1.78,-0.008037371904729907,0.0216381307605726,3.8000000000000003,0.028251448381794237,1.58,-0.030000000000000027,-0.8713084444002857,0.4952162629031629
2022-02-03,133.39398193359375,0.0,24.350000381469727,0.21,1.82,-0.008304599761960277,0.019555856112612516,3.8000000000000003,0.02848704225571224,1.61,0.040000000000000036,-0.8548591878539235,0.5817068982444437
2022-02-04,136.85667419433594,0.0,23.219999313354492,0.23,1.93,0.025627184920081883,0.020439384241713,3.8000000000000003,0.027766274625408587,1.7,0.10999999999999988,-0.8459070405435226,0.5384615440765071
2022-02-07,137.31417846679688,0.0,22.86000061035156,0.28,1.92,0.003337369327642011,0.020252735321816064,3.8000000000000003,0.027673762771110017,1.64,-0.010000000000000009,-0.8358031982928805,0.5246843257617259
2022-02-08,139.89773559570312,0.0,21.440000534057617,0.27,1.96,0.018640121892643323,0.020634232018566363,3.8000000000000003,0.027162698408370198,1.69,0.040000000000000036,-0.822521709529067,0.4703406548125883
2022-02-09,140.4808349609375,0.0,19.959999084472656,0.27,1.94,0.004159377834989321,0.020679097611172814,3.8000000000000003,0.027049953120342994,1.67,-0.020000000000000018,-0.8151910359434041,0.4137007199821602
2022-02-10,139.89773559570312,0.0,23.90999984741211,0.41,2.03,-0.004159377834989357,0.02065776016118762,3.8000000000000003,0.027162698408370198,1.6199999999999999,0.08999999999999986,-0.7937835762932562,0.5648679947546087
2022-02-11,138.07669067382812,0.0,27.36000061035156,0.37,1.92,-0.013102435345461128,0.020652184175046245,3.8000000000000003,0.02752093768655389,1.5499999999999998,-0.10999999999999988,-0.7297881941349835,0.6969001751505239
2022-02-14,136.7938995361328,0.0,28.329999923706055,0.45,1.98,-0.009333850157244467,0.020667947691099125,3.8000000000000003,0.02777901655618982,1.53,0.06000000000000005,-0.7419337676203717,0.734022231962945
2022-02-15,138.79434204101562,0.0,25.700000762939453,0.41,2.05,0.014517873688605536,0.016078189910481717,3.8000000000000003,0.02737863766000669,1.64,0.06999999999999984,-0.6689463216328858,0.6333716676600014
2022-02-16,139.0455322265625,0.0,24.290000915527344,0.39,2.03,0.001808165618035275,0.012903829793813519,3.8000000000000003,0.027329177278477626,1.6399999999999997,-0.020000000000000018,-0.6699780299901498,0.5794107073577455
2022-02-17,135.84298706054688,0.0,28.11000061035156,0.37,1.97,-0.02330173759480892,0.013500291049547987,3.8000000000000003,0.02797347203728886,1.6,-0.05999999999999983,-0.6755207674770797,0.7256028167153237
2022-02-18,136.4799346923828,0.0,27.75,0.35,1.92,0.004677893357238713,0.01334982869291535,3.8000000000000003,0.0278429207089303,1.5699999999999998,-0.050000000000000044,-0.6752815632957058,0.7118255254059503
2022-02-22,136.23770141601562,0.0,28.809999465942383,0.39,1.94,-0.0017764405964051833,0.012648545540115415,3.8000000000000003,0.0278924259621521,1.5499999999999998,0.020000000000000018,-0.6426034271588269,0.7523919050457147
2022-02-23,133.38502502441406,0.0,31.020000457763672,0.36,1.99,-0.021161293641129633,0.013629801982648081,3.8000000000000003,0.02848895518297102,1.63,0.050000000000000044,-0.6264271483200933,0.836969060147179
2022-02-24,129.67117309570312,0.0,30.31999969482422,0.33,1.96,-0.02823806269365565,0.014861631733120455,3.8000000000000003,0.02930489413553335,1.63,-0.030000000000000027,-0.6244240694912729,0.8101798988221958
2022-02-25,132.73916625976562,0.0,27.59000015258789,0.33,1.97,0.023384238397965683,0.015626676949518522,3.8000000000000003,0.02862757170376934,1.64,0.010000000000000009,-0.6082194400976213,0.7057023010450271
2022-02-28,127.20423126220705,0.0,30.149999618530273,0.37,1.83,-0.04259213170307728,0.017822139068324368,3.8000000000000003,0.02987322011456546,1.46,-0.1399999999999999,-0.6086047884858526,0.8036739638143908
2022-03-01,122.40492248535156,0.0,33.31999969482422,0.32,1.72,-0.03845932933959861,0.01941034239463444,3.8000000000000003,0.031044503136340402,1.4,-0.1100000000000001,-0.7051322430015904,0.9249904650813945
2022-03-02,124.94361877441406,0.0,30.739999771118164,0.33,1.86,0.02052800009089215,0.01977459606025034,3.8000000000000003,0.030413718101609553,1.53,0.14000000000000012,-0.7389439095505954,0.8262533810182673
2022-03-03,124.0555191040039,0.0,30.479999542236328,0.37,1.86,-0.0071333856325827985,0.019242332689591513,3.8000000000000003,0.03063144652850318,1.4900000000000002,0.0,-0.765362076031171,0.8163031231831189
2022-03-04,120.56593322753906,0.0,31.979999542236328,0.33,1.74,-0.028532433106225007,0.019951543791317954,3.8000000000000003,0.03151802419036909,1.41,-0.1200000000000001,-0.809314366364232,0.8737084063127183
2022-03-08,115.09381103515624,0.0,35.130001068115234,0.36,1.86,-0.046449223051873545,0.021889580896605285,3.8000000000000003,0.03301654507590562,1.5,0.1200000000000001,-0.8563280711791846,0.9942595592805507
2022-03-09,119.70477294921876,0.0,32.45000076293945,0.38,1.94,0.03928094207807878,0.02307847219148395,3.8000000000000003,0.03174476594690204,1.56,0.07999999999999985,-0.8657259844385542,0.8916954417431985
2022-03-10,118.28739166259766,0.0,30.229999542236328,0.38,1.98,-0.011911300079604581,0.022997305267374254,3.8000000000000003,0.03212514830692269,1.6,0.040000000000000036,-0.8457157146917335,0.8067355759948525
2022-03-11,115.62308502197266,0.0,30.75,0.39,2.0,-0.02278155222853499,0.0224487872919771,3.8000000000000003,0.03286540918085571,1.6099999999999999,0.020000000000000018,-0.8213169111256083,0.826636091665149
2022-03-14,116.77131652832033,0.0,31.770000457763672,0.45,2.14,0.009881828843193129,0.022651285664308258,3.8000000000000003,0.03254223822233256,1.6900000000000002,0.14000000000000012,-0.8470121923834437,0.8656717017119787
2022-03-15,118.84353637695312,0.0,29.829999923706055,0.46,2.15,0.017590345048581923,0.023360345267927223,3.8000000000000003,0.031974814246077246,1.69,0.009999999999999787,-0.8142883044513844,0.7914275150925444
2022-03-16,124.15420532226562,0.0,26.670000076293945,0.43,2.19,0.04371657667935632,0.025867408295855678,3.8000000000000003,0.030607098568561447,1.76,0.040000000000000036,-0.7481446077526278,0.6704937244724225
2022-03-17,125.72406005859376,0.0,25.670000076293945,0.4,2.2,0.0125651215661735,0.026126663400631633,3.8000000000000003,0.03022492272544339,1.8000000000000003,0.010000000000000231,-0.696380092190805,0.6322235357193562
2022-03-18,125.67922973632812,0.0,23.8700008392334,0.41,2.14,-0.0003566407009024018,0.0257985762976632,3.8000000000000003,0.030235704085490537,1.7300000000000002,-0.06000000000000005,-0.5819182255800164,0.563337225161674
2022-03-21,125.2755355834961,0.0,23.530000686645508,0.55,2.32,-0.0032172690606715217,0.02575820472076114,3.8000000000000003,0.030333137130890985,1.7699999999999998,0.17999999999999972,-0.4398529016228768,0.5503253551460641
2022-03-22,127.93982696533205,0.0,22.940000534057617,0.51,2.38,0.021044455454723516,0.02599653747348685,3.8000000000000003,0.02970146271207393,1.8699999999999999,0.06000000000000005,-0.43399283545619244,0.5277459379421876
2022-03-23,125.39215087890624,0.0,23.56999969482422,0.5,2.32,-0.0201140179861464,0.026199519206702115,3.8000000000000003,0.030304927169402637,1.8199999999999998,-0.06000000000000005,-0.41711836168732414,0.5518561247389988
2022-03-24,126.20848083496094,0.0,21.670000076293945,0.5,2.34,0.006489115826428699,0.02629704931353093,3.8000000000000003,0.03010891165839439,1.8399999999999999,0.020000000000000018,-0.46314764041483497,0.4791427807070914
2022-03-25,127.3118896484375,0.0,20.809999465942383,0.53,2.48,0.008704750460228892,0.026109090290727822,3.8000000000000003,0.029847958509558088,1.95,0.14000000000000012,-0.5967897162613894,0.44623039502118494
2022-03-28,126.36993408203124,0.0,19.6299991607666,0.6,2.46,-0.007426309710543873,0.02545897984854936,3.8000000000000003,0.030070443793484013,1.8599999999999999,-0.020000000000000018,-0.6615345115693745,0.401071560613432
2022-03-29,126.64803314208984,0.0,18.899999618530273,0.56,2.41,0.0021982563143522612,0.024847329836925537,3.8000000000000003,0.030004413852496848,1.85,-0.04999999999999982,-0.7501860420073674,0.3731343403423958
2022-03-30,126.07394409179688,0.0,19.329999923706055,0.55,2.35,-0.004543253768941032,0.023082059154861022,3.8000000000000003,0.030141041651184853,1.8,-0.06000000000000005,-0.8089364819977407,0.38959053318534903
2022-03-31,122.28831481933594,0.0,20.559999465942383,0.51,2.32,-0.03048709978286217,0.022483018568450346,3.8000000000000003,0.031074105531783427,1.8099999999999998,-0.03000000000000025,-0.7971200428597714,0.43666284783291837
2022-04-01,121.38226318359376,0.0,19.6299991607666,0.52,2.39,-0.007436727231682953,0.02202708661186842,3.8000000000000003,0.03130605658795802,1.87,0.07000000000000028,-0.7868196413821892,0.401071560613432
2022-04-04,121.92047119140624,0.0,18.56999969482422,0.67,2.42,0.004424191015179173,0.022020455035489914,2.9000000000000004,0.023785997311700117,1.75,0.029999999999999805,-0.7746831107819899,0.3605051809736676
2022-04-05,120.50167083740234,1.0,21.030000686645508,0.65,2.54,-0.011705337984639118,0.02125471923831362,3.9000000000000004,0.03236469646352393,1.8900000000000001,0.1200000000000001,-0.7430806884708825,0.4546498832633985
2022-04-06,118.82978057861328,0.0,22.100000381469727,0.67,2.61,-0.01397156491998615,0.018740806678560075,3.9000000000000004,0.03282005555349745,1.94,0.06999999999999984,-0.631602403009795,0.4955989735500446
2022-04-07,118.4682846069336,0.0,21.549999237060547,0.68,2.66,-0.0030467694798804314,0.016634461488342252,3.9000000000000004,0.03292020318298544,1.98,0.050000000000000266,-0.5662820218525088,0.47455032593910285
2022-04-08,120.63722229003906,0.0,21.15999984741211,0.69,2.72,0.018142594905140925,0.016893917810450805,3.9000000000000004,0.03232833055972991,2.0300000000000002,0.06000000000000005,-0.49651835807996997,0.45962497568367655
2022-04-11,120.19441223144533,0.0,24.3700008392334,0.78,2.79,-0.0036773454490617464,0.016045939612069817,3.9000000000000004,0.03244743185307312,2.01,0.06999999999999984,-0.3786784044892219,0.5824723195382071
2022-04-12,118.87496948242188,0.0,24.260000228881836,0.74,2.72,-0.01103826961572952,0.016171039933222008,3.9000000000000004,0.03280757940027649,1.9800000000000002,-0.06999999999999984,-0.2054074628472024,0.5782625754171002
2022-04-13,115.04322052001952,0.0,21.81999969482422,0.75,2.7,-0.03276437578013899,0.01726125433803602,3.9000000000000004,0.03390030270685383,1.9500000000000002,-0.020000000000000018,-0.00828724676453014,0.48488329442113287
2022-04-14,113.97682189941406,0.0,22.700000762939453,0.78,2.83,-0.009312777314429884,0.0138501960072731,3.9000000000000004,0.03421748330061175,2.05,0.1299999999999999,-0.0914938143250916,0.5185611014008028
2022-04-18,116.09153747558594,0.0,22.170000076293945,0.82,2.85,0.018383885035691022,0.014252067979233542,3.9000000000000004,0.03359417994459907,2.0300000000000002,0.020000000000000018,-0.20522512851101607,0.4982778750836245
2022-04-19,118.49541473388672,0.0,21.3700008392334,0.82,2.93,0.020495269510997338,0.015198601330393613,3.9000000000000004,0.03291266593528955,2.1100000000000003,0.08000000000000007,-0.2693582366353418,0.4676617532790084
2022-04-20,118.91111755371094,0.0,20.31999969482422,0.82,2.85,0.0035020371232075726,0.015260043824159015,3.9000000000000004,0.03279760614677942,2.0300000000000002,-0.08000000000000007,-0.31206257509345187,0.4274780112915335
